assessment,analysis,model,term,estimate,std_error,ci_95_low,ci_95_high,p_value,n_observations,n_subjects,random_intercept_variance,converged,warnings
C_PawDragPercent,acute_severity_moderation,Gaussian_GEE_fallback,C(day_factor)[T.42],-12.497566447901757,1.9286690179003543,-16.277688261084688,-8.717444634718827,9.178845093910227e-11,285,87,,True,LMM fallback: LinAlgError('Singular matrix')
C_PawDragPercent,acute_severity_moderation,Gaussian_GEE_fallback,C(day_factor)[T.56],-15.228700688021334,2.637637478193687,-20.398375149554013,-10.059026226488655,7.758906612230158e-09,285,87,,True,LMM fallback: LinAlgError('Singular matrix')
C_PawDragPercent,acute_severity_moderation,Gaussian_GEE_fallback,C(stroke_type)[T.MOp/MOs (small)],-0.05571541295106805,1.7953147058041212,-3.5744675772422685,3.463036751340132,0.9752425950576313,285,87,,True,LMM fallback: LinAlgError('Singular matrix')
C_PawDragPercent,acute_severity_moderation,Gaussian_GEE_fallback,acute_day3_z,7.497679862328712,1.3974275580761004,4.758772177495801,10.236587547161623,8.079498924586278e-08,285,87,,True,LMM fallback: LinAlgError('Singular matrix')
C_PawDragPercent,acute_severity_moderation,Gaussian_GEE_fallback,C(day_factor)[T.14]:acute_day3_z,-0.06550747180014449,1.6532945179570973,-3.305905182833565,3.174890239233276,0.9683941808535425,285,87,,True,LMM fallback: LinAlgError('Singular matrix')
C_PawDragPercent,acute_severity_moderation,Gaussian_GEE_fallback,C(day_factor)[T.21]:acute_day3_z,-2.14193804563015,1.892453022244893,-5.851077811664117,1.5672017204038178,0.2577052589417984,285,87,,True,LMM fallback: LinAlgError('Singular matrix')
C_PawDragPercent,acute_severity_moderation,Gaussian_GEE_fallback,C(day_factor)[T.28]:acute_day3_z,-3.7584401490148505,1.7160182671481172,-7.121774149437993,-0.39510614859170756,0.02850901962639602,285,87,,True,LMM fallback: LinAlgError('Singular matrix')
C_PawDragPercent,acute_severity_moderation,Gaussian_GEE_fallback,C(day_factor)[T.42]:acute_day3_z,-3.367086554822015,1.5078729556662853,-6.3224632411898956,-0.41170986845413404,0.025548671261571475,285,87,,True,LMM fallback: LinAlgError('Singular matrix')
C_PawDragPercent,acute_severity_moderation,Gaussian_GEE_fallback,C(day_factor)[T.56]:acute_day3_z,-3.0535591459319082,3.0815835983193276,-9.093352013987136,2.986233722123319,0.32173156647643986,285,87,,True,LMM fallback: LinAlgError('Singular matrix')
GW_FootFault,group_trajectory,random_intercept_LMM,Intercept,2.748045259444644,0.9517699046177257,0.8826105248247791,4.613479994064509,0.0038856353081693296,753,141,16.232513530202652,True,
GW_FootFault,group_trajectory,random_intercept_LMM,C(day_factor)[T.3],0.7154047181785735,0.8644940972636798,-0.9789725773057053,2.4097820136628525,0.407930225786986,753,141,16.232513530202652,True,
